Latitude,Longitude,RSRP,RSRQ,SNR,Elevation
12.906258,77.559005,-89,-9.0,0.0,890.0
12.906263,77.541817,-78,-10.0,0.0,862.0
12.906268,77.543592,-78,-10.0,0.0,862.0
12.90629,77.543628,-78,-10.0,0.0,862.0
12.906297,77.55905,-89,-9.0,0.0,890.0
12.906308,77.54366,-78,-10.0,0.0,862.0
12.906312,77.541822,-78,-10.0,0.0,862.0
12.90633,77.543703,-78,-10.0,0.0,862.0
12.906333,77.559095,-89,-9.0,0.0,890.0
12.906355,77.543755,-78,-10.0,0.0,868.0
12.906363,77.541823,-78,-10.0,0.0,862.0
12.906375,77.559142,-89,-9.0,0.0,890.0
12.906392,77.543813,-78,-10.0,0.0,868.0
12.906413,77.541817,-78,-10.0,0.0,862.0
12.906413,77.559188,-89,-9.0,0.0,890.0
12.906417,77.543873,-78,-10.0,0.0,868.0
12.906448,77.543945,-78,-10.0,0.0,868.0
12.906452,77.541798,-78,-10.0,0.0,862.0
12.906452,77.559228,-89,-9.0,0.0,890.0
12.906475,77.573283,-99,-15.0,0.0,906.0
12.90648,77.544007,-78,-10.0,0.0,868.0
12.906485,77.559267,-89,-9.0,0.0,890.0
12.906488,77.54179,-78,-10.0,0.0,862.0
12.906513,77.544077,-78,-10.0,0.0,868.0
12.906515,77.559298,-89,-9.0,0.0,890.0
12.906522,77.541783,-78,-10.0,0.0,862.0
12.906543,77.559327,-89,-9.0,0.0,890.0
12.906547,77.54414,-78,-10.0,0.0,868.0
12.906548,77.541778,-78,-10.0,0.0,862.0
12.906572,77.541778,-78,-10.0,0.0,862.0
12.906572,77.544213,-78,-10.0,0.0,868.0
12.906583,77.559352,-89,-9.0,0.0,890.0
12.90659,77.541775,-78,-10.0,0.0,862.0
12.9066,77.544295,-78,-10.0,0.0,868.0
12.906607,77.54177,-78,-10.0,0.0,862.0
12.906608,77.559393,-89,-9.0,0.0,890.0
12.906618,77.544373,-78,-10.0,0.0,868.0
12.906623,77.541765,-78,-10.0,0.0,862.0
12.906628,77.559458,-89,-9.0,0.0,890.0
12.906637,77.544452,-78,-10.0,0.0,868.0
12.906638,77.54176,-78,-10.0,0.0,862.0
12.906653,77.572653,-99,-15.0,0.0,900.0
12.906655,77.541752,-78,-10.0,0.0,862.0
12.906662,77.544545,-78,-10.0,0.0,868.0
12.906677,77.544622,-78,-10.0,0.0,868.0
12.906678,77.5595,-89,-9.0,0.0,890.0
12.906682,77.541743,-78,-10.0,0.0,862.0
12.906685,77.544698,-78,-10.0,0.0,868.0
12.906702,77.544775,-78,-10.0,0.0,868.0
12.90671,77.55954,-89,-9.0,0.0,890.0
12.906712,77.54173,-78,-10.0,0.0,862.0
12.906723,77.544845,-78,-10.0,0.0,868.0
12.906738,77.544917,-78,-10.0,0.0,868.0
12.906738,77.559582,-89,-9.0,0.0,890.0
12.906738,77.563528,-74,-8.0,0.0,897.0
12.906745,77.541712,-78,-10.0,0.0,862.0
12.906747,77.563535,-74,-8.0,0.0,897.0
12.906752,77.544985,-78,-10.0,0.0,868.0
12.906757,77.563542,-74,-8.0,0.0,897.0
12.906758,77.545038,-78,-10.0,0.0,868.0
12.906765,77.545092,-78,-10.0,0.0,868.0
12.906765,77.559642,-89,-9.0,0.0,890.0
12.906767,77.56355,-74,-8.0,0.0,897.0
12.906772,77.56356,-74,-8.0,0.0,897.0
12.906777,77.545143,-78,-10.0,0.0,868.0
12.906778,77.541697,-78,-10.0,0.0,862.0
12.906778,77.56357,-74,-8.0,0.0,897.0
12.906785,77.56358,-74,-8.0,0.0,897.0
12.906793,77.545195,-78,-10.0,0.0,868.0
12.906795,77.563593,-74,-8.0,0.0,897.0
12.906808,77.559698,-89,-9.0,0.0,890.0
12.90681,77.563595,-74,-8.0,0.0,897.0
12.906813,77.545248,-78,-10.0,0.0,868.0
12.906817,77.545307,-78,-10.0,0.0,868.0
12.90682,77.563593,-74,-8.0,0.0,897.0
12.906822,77.541663,-78,-10.0,0.0,850.0
12.906828,77.545362,-78,-10.0,0.0,868.0
12.906837,77.563597,-74,-8.0,0.0,897.0
12.906842,77.545417,-78,-10.0,0.0,868.0
12.906845,77.563602,-74,-8.0,0.0,897.0
12.906855,77.559743,-89,-9.0,0.0,890.0
12.906857,77.563613,-74,-8.0,0.0,897.0
12.90686,77.545483,-78,-10.0,0.0,868.0
12.906865,77.541625,-78,-10.0,0.0,850.0
12.906867,77.563627,-74,-8.0,0.0,897.0
12.90688,77.545543,-78,-10.0,0.0,868.0
12.906882,77.56363,-74,-8.0,0.0,897.0
12.906892,77.559778,-89,-9.0,0.0,890.0
12.906892,77.563633,-74,-8.0,0.0,897.0
12.906902,77.545615,-78,-10.0,0.0,868.0
12.906907,77.563638,-74,-8.0,0.0,897.0
12.906908,77.541595,-78,-10.0,0.0,850.0
12.906922,77.545683,-78,-10.0,0.0,868.0
12.906922,77.563638,-74,-8.0,0.0,897.0
12.906923,77.55981,-89,-9.0,0.0,890.0
12.906935,77.545865,-78,-10.0,0.0,873.0
12.906937,77.545742,-78,-10.0,0.0,868.0
12.906938,77.545807,-78,-10.0,0.0,868.0
12.906942,77.563642,-74,-8.0,0.0,897.0
12.906948,77.55984,-89,-9.0,0.0,890.0
12.906953,77.545993,-78,-10.0,0.0,873.0
12.906955,77.545932,-78,-10.0,0.0,873.0
12.906957,77.541563,-78,-10.0,0.0,850.0
12.906957,77.546045,-78,-10.0,0.0,873.0
12.906957,77.563643,-74,-8.0,0.0,897.0
12.906968,77.559867,-89,-9.0,0.0,890.0
12.906972,77.546103,-78,-10.0,0.0,873.0
12.906972,77.563647,-74,-8.0,0.0,897.0
12.906987,77.546152,-78,-10.0,0.0,873.0
12.906988,77.563652,-74,-8.0,0.0,897.0
12.906995,77.541493,-78,-10.0,0.0,850.0
12.906997,77.559895,-89,-9.0,0.0,890.0
12.906998,77.563652,-74,-8.0,0.0,897.0
12.907003,77.54619,-78,-10.0,0.0,873.0
12.907015,77.563658,-74,-8.0,0.0,897.0
12.907018,77.546223,-78,-10.0,0.0,873.0
12.907028,77.559928,-89,-9.0,0.0,890.0
12.907028,77.563665,-74,-8.0,0.0,897.0
12.907035,77.541425,-78,-10.0,0.0,850.0
12.907035,77.563672,-74,-8.0,0.0,897.0
12.907052,77.563678,-74,-8.0,0.0,897.0
12.907055,77.559963,-89,-9.0,0.0,890.0
12.907067,77.563683,-74,-8.0,0.0,897.0
12.907075,77.563688,-74,-8.0,0.0,897.0
12.907077,77.541355,-78,-10.0,0.0,850.0
12.907085,77.560002,-89,-9.0,0.0,890.0
12.907087,77.563693,-74,-8.0,0.0,897.0
12.907088,77.546303,-78,-10.0,0.0,873.0
12.907095,77.546312,-78,-10.0,0.0,873.0
12.907097,77.5637,-74,-8.0,0.0,897.0
12.907105,77.541305,-78,-10.0,0.0,850.0
12.907105,77.546322,-78,-10.0,0.0,873.0
12.907107,77.563702,-74,-8.0,0.0,897.0
12.907112,77.546335,-78,-10.0,0.0,873.0
12.907117,77.563715,-74,-8.0,0.0,897.0
12.90712,77.560038,-89,-9.0,0.0,890.0
12.907123,77.546358,-78,-10.0,0.0,873.0
12.907128,77.563728,-74,-8.0,0.0,897.0
12.907133,77.563737,-74,-8.0,0.0,897.0
12.907137,77.546395,-78,-10.0,0.0,873.0
12.90714,77.541253,-78,-10.0,0.0,850.0
12.90714,77.563743,-74,-8.0,0.0,897.0
12.90715,77.560077,-89,-9.0,0.0,890.0
12.907152,77.54644,-78,-10.0,0.0,873.0
12.907152,77.563758,-74,-8.0,0.0,897.0
12.907162,77.546478,-78,-10.0,0.0,873.0
12.907162,77.563765,-74,-8.0,0.0,897.0
12.907168,77.54121,-78,-10.0,0.0,850.0
12.907168,77.546507,-78,-10.0,0.0,873.0
12.907168,77.563777,-74,-8.0,0.0,897.0
12.907172,77.546542,-78,-10.0,0.0,873.0
12.907175,77.560108,-89,-9.0,0.0,890.0
12.907177,77.563787,-74,-8.0,0.0,897.0
12.907185,77.546582,-78,-10.0,0.0,873.0
12.907185,77.563798,-74,-8.0,0.0,897.0
12.907193,77.541172,-78,-10.0,0.0,850.0
12.907193,77.563808,-74,-8.0,0.0,897.0
12.9072,77.560143,-89,-9.0,0.0,890.0
12.907202,77.563817,-74,-8.0,0.0,897.0
12.907207,77.546622,-78,-10.0,0.0,873.0
12.907215,77.54113,-78,-10.0,0.0,850.0
12.907218,77.563828,-74,-8.0,0.0,897.0
12.907223,77.56018,-89,-9.0,0.0,890.0
12.90723,77.563838,-74,-8.0,0.0,897.0
12.907233,77.546663,-78,-10.0,0.0,873.0
12.907237,77.541102,-78,-10.0,0.0,850.0
12.907237,77.563847,-74,-8.0,0.0,897.0
12.907243,77.563855,-74,-8.0,0.0,897.0
12.907248,77.560218,-89,-9.0,0.0,890.0
12.907252,77.563865,-74,-8.0,0.0,897.0
12.907258,77.563873,-74,-8.0,0.0,897.0
12.907262,77.546712,-78,-10.0,0.0,873.0
12.907267,77.541073,-78,-10.0,0.0,850.0
12.907268,77.563882,-74,-8.0,0.0,897.0
12.907272,77.560253,-89,-9.0,0.0,890.0
12.907288,77.546763,-78,-10.0,0.0,873.0
12.907297,77.541032,-78,-10.0,0.0,850.0
12.907298,77.560293,-89,-9.0,0.0,890.0
12.907305,77.563898,-74,-8.0,0.0,897.0
12.907315,77.546815,-78,-10.0,0.0,873.0
12.907317,77.563892,-74,-8.0,0.0,897.0
12.907323,77.560328,-89,-9.0,0.0,890.0
12.907325,77.563887,-74,-8.0,0.0,897.0
12.907327,77.540987,-78,-10.0,0.0,850.0
12.907338,77.546872,-78,-10.0,0.0,873.0
12.907338,77.563885,-74,-8.0,0.0,897.0
12.907353,77.563883,-74,-8.0,0.0,897.0
12.90736,77.560367,-89,-9.0,0.0,890.0
12.907363,77.540942,-78,-10.0,0.0,850.0
12.907363,77.56388,-74,-8.0,0.0,897.0
12.907365,77.546922,-78,-10.0,0.0,873.0
12.907378,77.563888,-74,-8.0,0.0,897.0
12.907388,77.563893,-74,-8.0,0.0,897.0
12.907398,77.546963,-78,-10.0,0.0,873.0
12.907402,77.540893,-78,-10.0,0.0,850.0
12.907402,77.563898,-74,-8.0,0.0,897.0
12.907408,77.560417,-89,-9.0,0.0,891.0
12.907417,77.563905,-74,-8.0,0.0,897.0
12.907428,77.547005,-78,-10.0,0.0,873.0
12.907435,77.563905,-74,-8.0,0.0,897.0
12.90744,77.54084,-78,-10.0,0.0,850.0
12.90745,77.560457,-89,-9.0,0.0,891.0
12.907452,77.563908,-74,-8.0,0.0,897.0
12.907455,77.547045,-78,-10.0,0.0,873.0
12.907463,77.56391,-74,-8.0,0.0,897.0
12.907467,77.547092,-78,-10.0,0.0,873.0
12.907472,77.54079,-78,-10.0,0.0,850.0
12.907472,77.563917,-74,-8.0,0.0,897.0
12.907482,77.563918,-74,-8.0,0.0,897.0
12.907487,77.547147,-78,-10.0,0.0,873.0
12.907487,77.560497,-89,-9.0,0.0,891.0
12.907495,77.563918,-74,-8.0,0.0,897.0
12.9075,77.54074,-78,-10.0,0.0,850.0
12.90751,77.563925,-74,-8.0,0.0,897.0
12.907513,77.547207,-78,-10.0,0.0,873.0
12.90752,77.563932,-74,-8.0,0.0,897.0
12.907522,77.560535,-89,-9.0,0.0,891.0
12.907525,77.56394,-74,-8.0,0.0,897.0
12.907527,77.540695,-78,-10.0,0.0,850.0
12.907537,77.563948,-74,-8.0,0.0,897.0
12.907548,77.563953,-74,-8.0,0.0,897.0
12.907552,77.540655,-78,-10.0,0.0,850.0
12.907552,77.54726,-78,-10.0,0.0,873.0
12.90756,77.560573,-89,-9.0,0.0,891.0
12.907565,77.563953,-74,-8.0,0.0,897.0
12.907572,77.540623,-78,-10.0,0.0,850.0
12.907578,77.563958,-74,-8.0,0.0,897.0
12.907587,77.540605,-78,-10.0,0.0,850.0
12.90759,77.563965,-74,-8.0,0.0,897.0
12.907598,77.547318,-78,-10.0,0.0,873.0
12.9076,77.540588,-78,-10.0,0.0,850.0
12.9076,77.560612,-89,-9.0,0.0,891.0
12.907605,77.563972,-74,-8.0,0.0,897.0
12.907607,77.540578,-78,-10.0,0.0,850.0
12.907615,77.540563,-78,-10.0,0.0,850.0
12.90762,77.563967,-74,-8.0,0.0,897.0
12.907628,77.540548,-78,-10.0,0.0,850.0
12.907632,77.563963,-74,-8.0,0.0,897.0
12.907635,77.560657,-89,-9.0,0.0,891.0
12.907638,77.54053,-78,-10.0,0.0,850.0
12.907645,77.540502,-78,-10.0,0.0,850.0
12.907645,77.54738,-78,-10.0,0.0,873.0
12.907652,77.563957,-74,-8.0,0.0,897.0
12.907655,77.540467,-78,-10.0,0.0,850.0
12.907667,77.540423,-78,-10.0,0.0,850.0
12.907667,77.563957,-74,-8.0,0.0,897.0
12.907673,77.560707,-89,-9.0,0.0,891.0
12.907678,77.563953,-74,-8.0,0.0,897.0
12.907682,77.540375,-78,-10.0,0.0,850.0
12.907692,77.547437,-78,-10.0,0.0,873.0
12.907692,77.563952,-74,-8.0,0.0,897.0
12.907702,77.540328,-78,-10.0,0.0,850.0
12.907702,77.56395,-74,-8.0,0.0,897.0
12.907712,77.560753,-89,-9.0,0.0,891.0
12.907715,77.563947,-74,-8.0,0.0,897.0
12.907723,77.540282,-78,-10.0,0.0,850.0
12.907725,77.563943,-74,-8.0,0.0,897.0
12.907735,77.563942,-74,-8.0,0.0,897.0
12.907743,77.571033,-99,-15.0,0.0,900.0
12.907745,77.56394,-74,-8.0,0.0,897.0
12.90775,77.547518,-78,-10.0,0.0,873.0
12.907755,77.56394,-74,-8.0,0.0,897.0
12.907758,77.560803,-89,-9.0,0.0,891.0
12.90776,77.540235,-78,-10.0,0.0,850.0
12.907765,77.56395,-74,-8.0,0.0,897.0
12.90778,77.563953,-74,-8.0,0.0,897.0
12.907793,77.563952,-74,-8.0,0.0,897.0
12.9078,77.547575,-78,-10.0,0.0,873.0
12.9078,77.56085,-89,-9.0,0.0,891.0
12.907803,77.54018,-78,-10.0,0.0,850.0
12.907807,77.563948,-74,-8.0,0.0,897.0
12.907818,77.563945,-74,-8.0,0.0,897.0
12.907832,77.563943,-74,-8.0,0.0,897.0
12.907843,77.560897,-89,-9.0,0.0,891.0
12.907847,77.563947,-74,-8.0,0.0,897.0
12.907852,77.540115,-78,-10.0,0.0,850.0
12.907855,77.547633,-78,-10.0,0.0,873.0
12.907858,77.563955,-74,-8.0,0.0,897.0
12.907863,77.563963,-74,-8.0,0.0,897.0
12.907873,77.563972,-74,-8.0,0.0,897.0
12.907878,77.560938,-89,-9.0,0.0,891.0
12.907883,77.540055,-78,-10.0,0.0,850.0
12.907883,77.563982,-74,-8.0,0.0,897.0
12.907893,77.56399,-74,-8.0,0.0,897.0
12.907905,77.563998,-74,-8.0,0.0,897.0
12.90791,77.560973,-89,-9.0,0.0,891.0
12.907912,77.547693,-78,-10.0,0.0,873.0
12.907917,77.539995,-78,-10.0,0.0,850.0
12.90792,77.564008,-74,-8.0,0.0,897.0
12.907933,77.564013,-74,-8.0,0.0,897.0
12.907938,77.561007,-89,-9.0,0.0,891.0
12.907943,77.564017,-74,-8.0,0.0,897.0
12.907957,77.539928,-78,-10.0,0.0,850.0
12.90796,77.564017,-74,-8.0,0.0,897.0
12.907962,77.547758,-78,-10.0,0.0,873.0
12.90797,77.561043,-89,-9.0,0.0,891.0
12.907973,77.564008,-74,-8.0,0.0,897.0
12.907987,77.563998,-74,-8.0,0.0,897.0
12.907997,77.561078,-89,-9.0,0.0,891.0
12.908,77.539862,-78,-10.0,0.0,850.0
12.908002,77.563997,-74,-8.0,0.0,897.0
12.908012,77.547822,-78,-10.0,0.0,873.0
12.908015,77.563995,-74,-8.0,0.0,897.0
12.908025,77.561115,-89,-9.0,0.0,891.0
12.908025,77.56264,-89,-15.0,0.0,897.0
12.908025,77.563993,-74,-8.0,0.0,897.0
12.908036,77.562685,-92,-8.79,4.84,897.0
12.908037,77.56399,-74,-8.0,0.0,897.0
12.908038,77.53981,-78,-10.0,0.0,850.0
12.908043,77.563997,-74,-8.0,0.0,897.0
12.90805,77.561152,-89,-9.0,0.0,891.0
12.908053,77.564003,-74,-8.0,0.0,897.0
12.908055,77.562618,-91,-17.0,0.0,897.0
12.908063,77.539775,-78,-10.0,0.0,850.0
12.908067,77.547885,-78,-10.0,0.0,873.0
12.908067,77.564007,-74,-8.0,0.0,897.0
12.908071,77.562668,-88,-12.0,0.0,897.0
12.908072,77.561185,-89,-9.0,0.0,891.0
12.908082,77.539742,-78,-10.0,0.0,850.0
12.908082,77.564012,-74,-8.0,0.0,897.0
12.908085,77.562608,-91,-17.0,0.0,897.0
12.908088,77.561213,-89,-9.0,0.0,891.0
12.908088,77.564018,-74,-8.0,0.0,897.0
12.908098,77.539718,-78,-10.0,0.0,850.0
12.908102,77.564027,-74,-8.0,0.0,897.0
12.908105,77.561243,-89,-9.0,0.0,891.0
12.908105,77.562618,-93,-15.0,0.0,897.0
12.908112,77.539702,-78,-10.0,0.0,850.0
12.908113,77.562817,-91,-8.0,0.0,897.0
12.90812,77.562625,-93,-15.0,0.0,897.0
12.90812,77.564027,-74,-8.0,0.0,897.0
12.908122,77.539683,-78,-10.0,0.0,850.0
12.908123,77.547955,-78,-10.0,0.0,879.0
12.908127,77.561272,-89,-9.0,0.0,891.0
12.90813,77.564028,-74,-8.0,0.0,897.0
12.908132,77.539667,-78,-10.0,0.0,850.0
12.908135,77.56263,-93,-18.0,0.0,897.0
12.90814,77.53965,-78,-10.0,0.0,850.0
12.908145,77.564033,-74,-8.0,0.0,897.0
12.908148,77.539632,-78,-10.0,0.0,850.0
12.908152,77.561302,-89,-9.0,0.0,891.0
12.908163,77.539607,-78,-10.0,0.0,850.0
12.908163,77.564038,-74,-8.0,0.0,897.0
12.908177,77.562596,-96,-14.0,0.0,897.0
12.908177,77.562873,-83,-7.0,0.0,897.0
12.908178,77.564045,-74,-8.0,0.0,897.0
12.90818,77.54801,-78,-10.0,0.0,879.0
12.90818,77.561335,-89,-9.0,0.0,891.0
12.908182,77.539575,-78,-10.0,0.0,854.0
12.908185,77.56265,-84,-12.0,0.0,897.0
12.90819,77.562642,-88,-13.5,0.0,897.0
12.908193,77.56405,-74,-8.0,0.0,897.0
12.908195,77.56289,-83,-7.0,0.0,897.0
12.90821,77.539543,-78,-10.0,0.0,854.0
12.908212,77.561375,-89,-9.0,0.0,891.0
12.908212,77.56405,-74,-8.0,0.0,897.0
12.908227,77.56405,-76,-9.0,0.0,897.0
12.908235,77.548068,-78,-10.0,0.0,879.0
12.908242,77.5395,-78,-10.0,0.0,854.0
12.908242,77.564053,-73,-8.0,0.0,897.0
12.90825,77.561415,-89,-9.0,0.0,891.0
12.908252,77.56406,-73,-8.0,0.0,897.0
12.908263,77.563007,-81,-8.0,0.0,897.0
12.908267,77.564062,-75,-9.0,0.0,897.0
12.908272,77.53945,-78,-10.0,0.0,854.0
12.908282,77.548125,-78,-10.0,0.0,879.0
12.908282,77.564057,-76,-9.0,0.0,897.0
12.908287,77.561455,-89,-9.0,0.0,891.0
12.908295,77.562635,-115,-11.0,1.0,897.0
12.908295,77.564062,-76,-10.0,0.0,897.0
12.908303,77.539392,-78,-10.0,0.0,854.0
12.908307,77.56263,-86,-11.0,0.0,897.0
12.908308,77.56406,-75,-9.0,0.0,897.0
12.908312,77.561488,-89,-9.0,0.0,891.0
12.908318,77.562622,-86,-11.0,0.0,897.0
12.908322,77.54818,-78,-10.0,0.0,879.0
12.908323,77.564052,-75,-9.0,0.0,897.0
12.908332,77.562618,-83,-10.0,0.0,897.0
12.908332,77.564043,-76,-9.0,0.0,897.0
12.908333,77.539333,-78,-10.0,0.0,854.0
12.908335,77.561522,-89,-9.0,0.0,896.0
12.908338,77.564037,-76,-9.0,0.0,903.0
12.908348,77.562615,-83,-10.0,0.0,903.0
12.908348,77.564038,-76,-10.0,0.0,903.0
12.908353,77.563213,-84,-8.0,0.0,903.0
12.908357,77.548233,-78,-10.0,0.0,882.0
12.908357,77.564027,-118,-10.0,3.67,903.0
12.90836,77.539278,-78,-10.0,0.0,871.0
12.908362,77.561563,-89,-9.0,0.0,896.0
12.908363,77.562615,-83,-10.0,0.0,903.0
12.908377,77.562618,-81,-10.0,0.0,903.0
12.908378,77.53692,-87,-11.0,0.0,879.0
12.908382,77.539215,-78,-10.0,0.0,871.0
12.908388,77.564127,-89,-9.0,0.0,903.0
12.90839,77.548285,-78,-10.0,0.0,882.0
12.90839,77.561598,-89,-9.0,0.0,896.0
12.90839,77.56262,-81,-10.0,0.0,903.0
12.908393,77.536872,-87,-11.0,0.0,879.0
12.908393,77.537215,-85,-11.0,0.0,879.0
12.908393,77.537273,-85,-11.0,0.0,879.0
12.908397,77.53716,-85,-11.0,0.0,879.0
12.908398,77.537023,-88,-12.0,0.0,879.0
12.908398,77.537117,-87,-11.0,0.0,879.0
12.9084,77.537058,-88,-12.0,0.0,879.0
12.9084,77.537085,-87,-11.0,0.0,879.0
12.908402,77.539163,-78,-10.0,0.0,871.0
12.908402,77.564015,-77,-9.0,0.0,903.0
12.908405,77.56262,-83,-10.0,0.0,903.0
12.908405,77.564112,-89,-9.0,0.0,903.0
12.908415,77.564115,-89,-9.0,0.0,903.0
12.90842,77.561628,-89,-9.0,0.0,896.0
12.908422,77.562618,-83,-10.0,0.0,903.0
12.908425,77.539118,-78,-10.0,0.0,871.0
12.908425,77.56401,-79,-9.0,0.0,903.0
12.90843,77.548335,-78,-10.0,0.0,882.0
12.908432,77.562618,-83,-9.5,0.0,903.0
12.908437,77.56411,-89,-9.0,0.0,903.0
12.908443,77.56262,-83,-9.0,0.0,903.0
12.908448,77.539077,-78,-10.0,0.0,871.0
12.90845,77.56166,-89,-9.0,0.0,896.0
12.908465,77.53903,-78,-10.0,0.0,871.0
12.908465,77.563988,-79,-9.0,0.0,903.0
12.90847,77.564108,-89,-9.0,0.0,903.0
12.908472,77.548402,-78,-10.0,0.0,882.0
12.908478,77.561692,-89,-9.0,0.0,896.0
12.908488,77.538978,-78,-10.0,0.0,871.0
12.908493,77.563575,-84,-8.0,0.0,903.0
12.908497,77.563987,-78,-9.0,0.0,903.0
12.908498,77.538925,-78,-10.0,0.0,871.0
12.908498,77.56411,-89,-9.0,0.0,903.0
12.9085,77.562627,-85,-9.0,0.0,903.0
12.908508,77.564105,-89,-9.0,0.0,903.0
12.90851,77.538885,-78,-10.0,0.0,871.0
12.908512,77.561728,-89,-9.0,0.0,896.0
12.908512,77.563907,-84,-8.0,0.0,903.0
12.908512,77.564008,-79,-9.0,0.0,903.0
12.908513,77.564112,-89,-9.0,0.0,903.0
12.908515,77.538677,-78,-10.0,0.0,871.0
12.908515,77.562623,-81,-9.0,0.0,903.0
12.908518,77.538688,-78,-10.0,0.0,871.0
12.90852,77.538665,-78,-10.0,0.0,871.0
12.908522,77.538842,-78,-10.0,0.0,871.0
12.908523,77.538707,-78,-10.0,0.0,871.0
12.908525,77.56262,-81,-9.0,0.0,903.0
12.908528,77.538803,-78,-10.0,0.0,871.0
12.90853,77.538737,-78,-10.0,0.0,871.0
12.90853,77.538763,-78,-10.0,0.0,871.0
12.908532,77.548462,-78,-10.0,0.0,882.0
12.908537,77.538345,-82,-15.0,0.0,871.0
12.908537,77.561755,-89,-9.0,0.0,896.0
12.908537,77.562618,-81,-9.0,0.0,903.0
12.908548,77.561798,-89,-9.0,0.0,896.0
12.908552,77.562617,-81,-9.0,0.0,903.0
12.908558,77.56184,-89,-9.0,0.0,896.0
12.908562,77.562612,-81,-9.0,0.0,903.0
12.908567,77.564118,-89,-9.0,0.0,903.0
12.90857,77.561885,-89,-9.0,0.0,896.0
12.90857,77.562607,-81,-9.0,0.0,903.0
12.908582,77.562598,-81,-9.0,0.0,903.0
12.908588,77.548513,-78,-10.0,0.0,882.0
12.908588,77.562592,-81,-9.0,0.0,903.0
12.908592,77.56194,-89,-9.0,0.0,896.0
12.908603,77.562588,-81,-9.0,0.0,903.0
12.908612,77.562583,-81,-9.0,0.0,903.0
12.908615,77.564137,-89,-9.0,0.0,903.0
12.908617,77.561992,-89,-9.0,0.0,896.0
12.908622,77.562578,-81,-9.0,0.0,903.0
12.908632,77.562573,-81,-9.0,0.0,903.0
12.908635,77.548553,-78,-10.0,0.0,882.0
12.908645,77.562567,-81,-9.0,0.0,903.0
12.908647,77.562043,-89,-9.0,0.0,896.0
12.908657,77.562565,-81,-9.0,0.0,903.0
12.908665,77.548597,-78,-10.0,0.0,882.0
12.90867,77.564162,-89,-9.0,0.0,903.0
12.908672,77.56256,-81,-9.0,0.0,903.0
12.908678,77.562097,-89,-9.0,0.0,896.0
12.908685,77.562552,-81,-9.0,0.0,903.0
12.908693,77.548643,-78,-10.0,0.0,882.0
12.908698,77.558608,-81,-9.0,0.0,881.0
12.908698,77.562545,-81,-9.0,0.0,903.0
12.9087,77.558598,-81,-9.0,0.0,881.0
12.908703,77.558587,-81,-9.0,0.0,881.0
12.908705,77.558623,-81,-9.0,0.0,881.0
12.908708,77.558577,-81,-9.0,0.0,881.0
12.90871,77.562538,-81,-9.0,0.0,903.0
12.908712,77.56215,-89,-9.0,0.0,896.0
12.908715,77.558633,-81,-9.0,0.0,881.0
12.908715,77.558645,-81,-9.0,0.0,881.0
12.908717,77.548685,-78,-10.0,0.0,882.0
12.908718,77.55857,-81,-9.0,0.0,881.0
12.90872,77.558653,-81,-9.0,0.0,881.0
12.908723,77.564175,-89,-9.0,0.0,903.0
12.908727,77.562537,-81,-9.0,0.0,903.0
12.908732,77.558665,-81,-9.0,0.0,881.0
12.908733,77.558565,-81,-9.0,0.0,881.0
12.908738,77.548715,-78,-10.0,0.0,882.0
12.90874,77.562193,-89,-9.0,0.0,896.0
12.908742,77.558678,-81,-9.0,0.0,881.0
12.908743,77.562532,-81,-9.0,0.0,903.0
12.908748,77.558563,-81,-9.0,0.0,881.0
12.908753,77.55869,-81,-9.0,0.0,881.0
12.908757,77.562525,-81,-9.0,0.0,903.0
12.908762,77.548743,-78,-10.0,0.0,882.0
12.908763,77.558707,-81,-9.0,0.0,881.0
12.908767,77.558558,-81,-9.0,0.0,881.0
12.90877,77.558718,-81,-9.0,0.0,881.0
12.908772,77.562235,-89,-9.0,0.0,896.0
12.908775,77.562523,-81,-9.0,0.0,903.0
12.908777,77.558728,-81,-9.0,0.0,881.0
12.908778,77.564177,-89,-9.0,0.0,903.0
12.908782,77.558555,-81,-9.0,0.0,881.0
12.908782,77.558737,-81,-9.0,0.0,881.0
12.908787,77.548777,-78,-10.0,0.0,882.0
12.908787,77.562523,-81,-9.0,0.0,903.0
12.908788,77.558748,-81,-9.0,0.0,881.0
12.908792,77.558762,-81,-9.0,0.0,881.0
12.908793,77.558553,-81,-9.0,0.0,881.0
12.908797,77.558778,-81,-9.0,0.0,881.0
12.908797,77.558797,-81,-9.0,0.0,881.0
12.908797,77.56252,-81,-9.0,0.0,903.0
12.9088,77.558815,-81,-9.0,0.0,881.0
12.908802,77.562272,-89,-9.0,0.0,896.0
12.908807,77.558557,-81,-9.0,0.0,881.0
12.908808,77.558828,-81,-9.0,0.0,881.0
12.908808,77.56252,-81,-9.0,0.0,903.0
12.90881,77.558843,-81,-9.0,0.0,881.0
12.908813,77.558858,-81,-9.0,0.0,881.0
12.908815,77.54881,-78,-10.0,0.0,882.0
12.908818,77.558872,-81,-9.0,0.0,881.0
12.90882,77.558542,-81,-9.0,0.0,881.0
12.90882,77.558557,-81,-9.0,0.0,881.0
12.90882,77.562217,-81,-9.0,0.0,896.0
12.90882,77.56223,-81,-9.0,0.0,896.0
12.908822,77.558883,-81,-9.0,0.0,881.0
12.908823,77.562168,-81,-9.0,0.0,896.0
12.908823,77.562205,-81,-9.0,0.0,896.0
12.908823,77.562243,-81,-9.0,0.0,896.0
