,Latitude,Longitude,Elevation,RSRP,RSRQ,SNR
3728,12.906988,77.563652,820,-74,-8,0
3729,12.906988,77.563652,820,-74,-8,0
3730,12.906972,77.563647,819,-74,-8,0
3731,12.906972,77.563647,819,-74,-8,0
3732,12.906957,77.563643,818,-74,-8,0
3733,12.906957,77.563643,818,-74,-8,0
3734,12.906942,77.563642,818,-74,-8,0
3735,12.906942,77.563642,818,-74,-8,0
3736,12.906922,77.563638,817,-74,-8,0
3737,12.906907,77.563638,815,-74,-8,0
3738,12.906907,77.563638,815,-74,-8,0
3739,12.906892,77.563633,814,-74,-8,0
3740,12.906892,77.563633,814,-74,-8,0
3741,12.906882,77.56363,814,-74,-8,0
3742,12.906882,77.56363,814,-74,-8,0
3743,12.906867,77.563627,813,-74,-8,0
3744,12.906867,77.563627,813,-74,-8,0
3745,12.906857,77.563613,813,-74,-8,0
3746,12.906857,77.563613,813,-74,-8,0
3747,12.906845,77.563602,813,-74,-8,0
3748,12.906845,77.563602,813,-74,-8,0
3749,12.906837,77.563597,813,-74,-8,0
3750,12.906837,77.563597,813,-74,-8,0
3751,12.90682,77.563593,813,-74,-8,0
3752,12.90681,77.563595,813,-74,-8,0
3753,12.90681,77.563595,813,-74,-8,0
3754,12.906795,77.563593,813,-74,-8,0
3755,12.906795,77.563593,813,-74,-8,0
3756,12.906785,77.56358,813,-74,-8,0
3757,12.906785,77.56358,813,-74,-8,0
3758,12.906785,77.56358,813,-74,-8,0
3759,12.906778,77.56357,813,-74,-8,0
3760,12.906772,77.56356,812,-74,-8,0
3761,12.906767,77.56355,812,-74,-8,0
3762,12.906757,77.563542,812,-74,-8,0
3763,12.906747,77.563535,812,-74,-8,0
3764,12.906738,77.563528,812,-74,-8,0
3765,12.906738,77.563528,812,-74,-8,0
3766,12.907863,77.563963,824,-74,-8,0
3767,12.907858,77.563955,824,-74,-8,0
3768,12.907847,77.563947,824,-74,-8,0
3769,12.907832,77.563943,824,-74,-8,0
3770,12.907818,77.563945,824,-74,-8,0
3771,12.907807,77.563948,824,-74,-8,0
3772,12.902708,77.50427,771,-201,-,0
3773,12.902705,77.504258,771,-201,-,0
3774,12.902673,77.5042,771,-201,-,0
3775,12.902673,77.5042,771,-105,-15,0
3776,12.902675,77.504187,771,-105,-15,0
3777,12.902685,77.504185,771,-105,-15,0
3778,12.902697,77.504182,771,-107,-16,0
3779,12.902708,77.50418,772,-107,-16,0
3780,12.902708,77.50418,772,-201,-,2
3781,12.902723,77.50418,773,-201,-,2
3782,12.902723,77.50418,773,-105,-15,0
3783,12.902747,77.50418,772,-105,-15,0
3784,12.902755,77.504192,772,-105,-15,0
3785,12.902725,77.504322,772,-105,-15,0
3786,12.902767,77.504218,772,-105,-15,0
3787,12.902767,77.504218,772,-201,-,3
3788,12.902767,77.504218,772,-201,-,3
3789,12.902767,77.504218,772,-201,-,3
3790,12.902767,77.504218,772,-107,-15,3
3791,12.902767,77.504218,772,-107,-15,0
3792,12.902767,77.504218,772,-107,-15,0
3793,12.902775,77.504223,769,-107,-15,0
3794,12.902775,77.504223,769,-107,-15,0
3795,12.902775,77.504223,769,-107,-15,0
3796,12.90278,77.504232,767,-105,-15,0
3797,12.90278,77.504232,767,-105,-15,0
3798,12.90278,77.504232,767,-107,-16,0
3799,12.90278,77.504232,767,-107,-16,0
3800,12.902793,77.504235,766,-107,-16,0
3801,12.902793,77.504235,766,-106,-15,0
3802,12.902793,77.504235,766,-105,-14,0
3803,12.902793,77.504235,766,-105,-14,0
3804,12.902793,77.504235,766,-109,-14,0
3805,12.902845,77.504218,766,-109,-14,0
3806,12.902857,77.504213,767,-106,-14,0
3807,12.902857,77.504213,767,-106,-14,0
3808,12.90287,77.504212,767,-107,-14,0
3809,12.90287,77.504212,767,-107,-14,0
3810,12.90287,77.504212,767,-107,-14,0
3811,12.902887,77.504205,767,-109,-15,0
3812,12.902902,77.504205,767,-109,-15,0
3813,12.902902,77.504205,767,-201,-,0
3814,12.902913,77.504208,767,-201,-,0
3815,12.902922,77.504215,767,-201,-,0
3816,12.902932,77.504218,768,-201,-,0
3817,12.902932,77.504218,768,-109,-16,0
3818,12.902942,77.504222,768,-109,-16,0
3819,12.902942,77.504222,768,-201,-,2
3820,12.902958,77.50423,769,-201,-,2
3821,12.902967,77.504235,770,-201,-,2
3822,12.902978,77.504247,770,-201,-,-3
3823,12.902983,77.504255,771,-201,-,-3
3824,12.902983,77.504255,771,-111,-17,0
3825,12.902983,77.504255,771,-111,-17,0
3826,12.902983,77.504255,771,-111,-17,0
3827,12.902997,77.504262,771,-111,-17,0
3828,12.902997,77.504262,771,-108,-16,0
3829,12.903012,77.50427,772,-108,-16,0
3830,12.90302,77.504277,772,-108,-16,0
3831,12.90302,77.504277,772,-108,-16,0
3832,12.903035,77.504282,772,-108,-16,0
3833,12.903035,77.504282,772,-108,-16,0
3834,12.903053,77.50429,772,-108,-16,0
3835,12.903053,77.50429,772,-108,-16,0
3836,12.903063,77.5043,771,-108,-16,0
3837,12.903063,77.5043,771,-108,-16,0
3838,12.903053,77.504313,771,-108,-16,0
3839,12.903053,77.504313,771,-108,-16,0
3840,12.903045,77.504323,771,-108,-16,0
3841,12.903045,77.504323,771,-108,-16,0
3842,12.903057,77.504328,771,-108,-16,0
3843,12.903068,77.504333,771,-108,-16,0
3844,12.903068,77.504333,771,-108,-16,0
3845,12.903042,77.504323,771,-108,-16,0
3846,12.903042,77.504323,771,-108,-16,0
3847,12.903042,77.504323,771,-108,-16,0
3848,12.903042,77.504323,771,-108,-16,0
3849,12.903042,77.504323,771,-108,-16,0
3850,12.903042,77.504323,771,-108,-16,0
3851,12.903042,77.504323,771,-108,-16,0
3852,12.903042,77.504323,771,-108,-16,0
3853,12.903042,77.504323,771,-108,-16,0
3854,12.903042,77.504323,771,-108,-16,0
3855,12.903042,77.504323,771,-108,-16,0
3856,12.903042,77.504323,771,-108,-16,0
3857,12.903042,77.504323,771,-108,-16,0
3858,12.903042,77.504323,771,-108,-16,0
3859,12.903042,77.504323,771,-108,-16,0
3860,12.903042,77.504323,771,-108,-16,0
3861,12.903042,77.504323,771,-108,-16,0
3862,12.903042,77.504323,771,-108,-16,0
3863,12.903042,77.504323,771,-108,-16,0
3864,12.903042,77.504323,771,-108,-16,0
3865,12.903042,77.504323,771,-108,-16,0
3866,12.903042,77.504323,771,-108,-16,0
3867,12.903042,77.504323,771,-108,-16,0
3868,12.903042,77.504323,771,-108,-16,0
3869,12.903042,77.504323,771,-108,-16,0
3870,12.903042,77.504323,771,-108,-16,0
3871,12.903042,77.504323,771,-108,-16,0
3872,12.902797,77.504788,820,-108,-16,0
3873,12.902797,77.504788,820,-108,-16,0
3874,12.902825,77.504738,816,-108,-16,0
3875,12.902825,77.504738,816,-108,-16,0
3876,12.902832,77.504722,814,-108,-16,0
3877,12.902845,77.504698,810,-108,-16,0
3878,12.902845,77.504698,810,-108,-16,0
3879,12.902848,77.504668,801,-108,-16,0
3880,12.902855,77.504657,796,-108,-16,0
3881,12.902855,77.504657,796,-108,-16,0
3882,12.902855,77.504657,796,-108,-16,0
3883,12.902855,77.504657,796,-108,-16,0
3884,12.902823,77.504675,798,-108,-16,0
3885,12.902823,77.504675,798,-108,-16,0
3886,12.902812,77.50469,797,-108,-16,0
3887,12.902833,77.504693,795,-108,-16,0
3888,12.902833,77.504693,795,-108,-16,0
3889,12.902853,77.504667,794,-108,-16,0
3890,12.902853,77.504667,794,-108,-16,0
3891,12.90286,77.504658,793,-108,-16,0
3892,12.90286,77.504658,793,-108,-16,0
3893,12.902833,77.504658,795,-108,-16,0
3894,12.90282,77.504662,796,-108,-16,0
3895,12.90282,77.504662,796,-108,-16,0
3896,12.902808,77.504662,796,-108,-16,0
3897,12.902802,77.504653,797,-108,-16,0
3898,12.902802,77.504653,797,-108,-16,0
3899,12.902802,77.504653,797,-108,-16,0
3900,12.902802,77.504653,797,-108,-16,0
3901,12.902673,77.5042,,-105,-15,0
3902,12.902708,77.50418,,-201,,2
3903,12.902723,77.50418,,-105,-15,0
3904,12.902767,77.504218,,-201,,3
3905,12.902767,77.504218,,-107,-15,0
3906,12.902902,77.504205,,-201,,0
3907,12.902932,77.504218,,-109,-16,0
3908,12.902942,77.504222,,-201,,2
3909,12.902983,77.504255,,-111,-17,0
3910,12.903042,77.504323,,-108,-16,0
3911,12.903042,77.504323,,-108,-16,0
3912,12.908562,77.562612,,-81,-9,0
3913,12.908882,77.562382,,-81,-9,0
3914,12.908898,77.562053,,-81,-9,0
3915,12.909142,77.56162,,-81,-9,0
3916,12.90937,77.561163,,-81,-9,0
3917,12.909567,77.560732,,-81,-9,0
3918,12.909773,77.560332,,-81,-9,0
3919,12.909693,77.559902,,-81,-9,0
3920,12.909367,77.559582,,-81,-9,0
3921,12.908988,77.55927,,-81,-9,0
3922,12.9088,77.558815,,-81,-9,0
3923,12.90882,77.558557,,-81,-9,0
3924,12.90925,77.558515,,-81,-9,0
3925,12.90975,77.558512,,-81,-9,0
3926,12.910242,77.55844,,-81,-9,0
3927,12.910682,77.558322,,-81,-9,0
3928,12.911155,77.558388,,-81,-9,0
3929,12.911478,77.558435,,-81,-9,0
3930,12.911612,77.558088,,-81,-9,0
3931,12.911647,77.557927,,-81,-9,0
3932,12.910585,77.551203,,-78,-10,0
3933,12.909708,77.55015,,-78,-10,0
3934,12.909067,77.549097,,-78,-10,0
3935,12.907467,77.547092,,-78,-10,0
3936,12.906953,77.545993,,-78,-10,0
3937,12.906242,77.543557,,-78,-10,0
3938,12.905897,77.542188,,-78,-10,0
3939,12.906312,77.541822,,-78,-10,0
3940,12.907572,77.540623,,-78,-10,0
3941,12.908425,77.539118,,-78,-10,0
3942,12.902758,77.504907,-,-114,-,-12
3943,12.902758,77.504907,-,-93,-,0
3944,12.902758,77.504907,-,-106,-,-3
3945,12.902758,77.504907,-,-91,-,0
3946,12.902758,77.504907,-,-110,-,-7
3947,12.902758,77.504907,-,-93,-,0
3948,12.896616,77.552722,809,-77,-13,0
3949,12.896616,77.552722,809,-,-,7
3950,12.896917,77.552889,809,-79,-12,0
3951,12.896917,77.552889,809,-,-,8
3952,12.896915,77.552928,809,-,-,8
3953,12.896915,77.552928,809,-71,-12,0
3954,12.896818,77.552937,747,-75,-12,0
3955,12.896817,77.553033,747,-75,-11,0
3956,12.896817,77.553033,747,-,-,13
3957,12.896817,77.553033,747,-75,-11,0
3958,12.896675,77.553028,812,-75,-12,0
3959,12.896795,77.552997,805,-73,-12,0
3960,12.896738,77.55307,801,-75,-12,0
3961,12.90314,77.555877,796,-79,-12,0
3962,12.903117,77.556045,797,-79,-12,0
3963,12.903073,77.556145,799,-93,-12,0
3964,12.903027,77.556257,800,-83,-12,0
3965,12.903027,77.556257,800,-81,-12,0
3966,12.903027,77.556257,800,-75,-12,0
3967,12.908185,77.56265,810,-87,-12,0
3968,12.908185,77.56265,810,-81,-12,0
3969,12.908071,77.562668,824,-89,-12,0
3970,12.908071,77.562668,824,-89,-11,0
3971,12.908071,77.562668,824,-87,-13,0
3972,12.895803,77.559843,812,-73,-9,0
3973,12.895773,77.559832,813,-73,-9,0
3974,12.895738,77.559807,813,-73,-9,0
3975,12.895708,77.55979,813,-73,-9,0
3976,12.895673,77.559765,811,-73,-9,0
3977,12.895655,77.559743,811,-73,-9,0
3978,12.908025,77.56264,800,-89,-15,0
3979,12.908107,77.562617,800,-89,-15,0
3980,12.908107,77.562617,800,-201,-,5
3981,12.908107,77.562617,800,-91,-17,0
3982,12.908055,77.562618,800,-91,-17,0
3983,12.908085,77.562608,800,-91,-17,0
3984,12.908105,77.562618,800,-93,-15,0
3985,12.90812,77.562625,800,-93,-15,0
3986,12.908135,77.56263,800,-93,-18,0
3987,12.90819,77.562642,800,-93,-18,0
3988,12.90819,77.562642,800,-84,-9,0
3989,12.908225,77.562642,800,-84,-9,0
3990,12.908225,77.562642,800,-201,-,4
3991,12.908245,77.562642,800,-201,-,4
3992,12.908268,77.562637,800,-201,-,4
3993,12.908295,77.562635,800,-201,-,4
3994,12.908295,77.562635,800,-86,-11,0
3995,12.908295,77.562635,800,-86,-11,0
3996,12.908295,77.562635,800,-86,-11,0
3997,12.908307,77.56263,801,-86,-11,0
3998,12.908318,77.562622,800,-86,-11,0
3999,12.908318,77.562622,800,-86,-11,0
4000,12.908332,77.562618,800,-83,-10,0
4001,12.908348,77.562615,800,-83,-10,0
4002,12.908348,77.562615,800,-83,-10,0
4003,12.908363,77.562615,800,-83,-10,0
4004,12.908377,77.562618,801,-81,-10,0
4005,12.908377,77.562618,801,-81,-10,0
4006,12.90839,77.56262,801,-81,-10,0
4007,12.908405,77.56262,801,-83,-10,0
4008,12.908405,77.56262,801,-83,-10,0
4009,12.908422,77.562618,801,-83,-10,0
4010,12.908432,77.562618,801,-83,-10,0
4011,12.908432,77.562618,801,-83,-9,0
4012,12.908443,77.56262,801,-83,-9,0
4013,12.908455,77.562623,802,-83,-9,0
4014,12.908455,77.562623,802,-83,-9,0
4015,12.908455,77.562623,802,-201,-,0
4016,12.908465,77.562628,803,-201,-,0
4017,12.908465,77.562628,803,-201,-,0
4018,12.908475,77.562627,803,-201,-,0
4019,12.908487,77.562627,804,-201,-,0
4020,12.908487,77.562627,804,-201,-,0
4021,12.908487,77.562627,804,-85,-9,0
4022,12.9085,77.562627,804,-85,-9,0
4023,12.9085,77.562627,804,-85,-9,0
4024,12.908515,77.562623,805,-81,-9,0
4025,12.908525,77.56262,805,-81,-9,0
4026,12.908525,77.56262,805,-81,-9,0
4027,12.908537,77.562618,805,-81,-9,0
4028,12.908552,77.562617,806,-81,-9,0
4029,12.908552,77.562617,806,-81,-9,0
4030,12.908562,77.562612,806,-81,-9,0
4031,12.908562,77.562612,806,-81,-9,0
4032,12.908562,77.562612,806,-81,-9,0
4033,12.908562,77.562612,806,-81,-9,0
4034,12.90857,77.562607,807,-81,-9,0
4035,12.908582,77.562598,807,-81,-9,0
4036,12.908588,77.562592,807,-81,-9,0
4037,12.908603,77.562588,807,-81,-9,0
4038,12.908612,77.562583,808,-81,-9,0
4039,12.908622,77.562578,808,-81,-9,0
4040,12.908632,77.562573,808,-81,-9,0
4041,12.908645,77.562567,808,-81,-9,0
4042,12.908657,77.562565,808,-81,-9,0
4043,12.908672,77.56256,808,-81,-9,0
4044,12.908685,77.562552,807,-81,-9,0
4045,12.908698,77.562545,808,-81,-9,0
4046,12.908698,77.562545,808,-81,-9,0
4047,12.908698,77.562545,808,-81,-9,0
4048,12.90871,77.562538,808,-81,-9,0
4049,12.90871,77.562538,808,-81,-9,0
4050,12.908727,77.562537,809,-81,-9,0
4051,12.908727,77.562537,809,-81,-9,0
4052,12.908743,77.562532,809,-81,-9,0
4053,12.908743,77.562532,809,-81,-9,0
4054,12.908757,77.562525,809,-81,-9,0
4055,12.908757,77.562525,809,-81,-9,0
4056,12.908775,77.562523,809,-81,-9,0
4057,12.908787,77.562523,809,-81,-9,0
4058,12.908787,77.562523,809,-81,-9,0
4059,12.908797,77.56252,809,-81,-9,0
4060,12.908808,77.56252,809,-81,-9,0
4061,12.908808,77.56252,809,-81,-9,0
4062,12.908827,77.562522,806,-81,-9,0
4063,12.908827,77.562522,806,-81,-9,0
4064,12.908837,77.56252,806,-81,-9,0
4065,12.908848,77.562518,806,-81,-9,0
4066,12.908848,77.562518,806,-81,-9,0
4067,12.908858,77.562512,807,-81,-9,0
4068,12.908867,77.562503,807,-81,-9,0
4069,12.908867,77.562503,807,-81,-9,0
4070,12.908875,77.562493,808,-81,-9,0
4071,12.908882,77.56248,806,-81,-9,0
4072,12.908882,77.56248,806,-81,-9,0
4073,12.908887,77.562467,805,-81,-9,0
4074,12.908887,77.562452,804,-81,-9,0
4075,12.908887,77.562452,804,-81,-9,0
4076,12.908885,77.56244,803,-81,-9,0
4077,12.908882,77.562422,803,-81,-9,0
4078,12.908882,77.562422,803,-81,-9,0
4079,12.908882,77.562402,803,-81,-9,0
4080,12.908882,77.562382,803,-81,-9,0
4081,12.908882,77.562382,803,-81,-9,0
4082,12.908882,77.562382,803,-81,-9,0
4083,12.908878,77.562368,804,-81,-9,0
4084,12.908872,77.56236,805,-81,-9,0
4085,12.908865,77.562353,806,-81,-9,0
4086,12.908858,77.56234,807,-81,-9,0
4087,12.908852,77.562332,808,-81,-9,0
4088,12.908847,77.562322,809,-81,-9,0
4089,12.908842,77.562312,810,-81,-9,0
4090,12.908838,77.562302,810,-81,-9,0
4091,12.90883,77.56229,812,-81,-9,0
4092,12.908828,77.562278,813,-81,-9,0
4093,12.908828,77.562278,813,-81,-9,0
4094,12.908828,77.562278,813,-81,-9,0
4095,12.908827,77.562268,815,-81,-9,0
4096,12.908827,77.562268,815,-81,-9,0
4097,12.908827,77.562268,815,-81,-9,0
4098,12.908827,77.562253,815,-81,-9,0
4099,12.908823,77.562243,816,-81,-9,0
4100,12.908823,77.562243,816,-81,-9,0
4101,12.90882,77.56223,816,-81,-9,0
4102,12.90882,77.562217,816,-81,-9,0
4103,12.90882,77.562217,816,-81,-9,0
4104,12.908823,77.562205,816,-81,-9,0
4105,12.908825,77.562193,817,-81,-9,0
4106,12.908825,77.562193,817,-81,-9,0
4107,12.908825,77.562178,816,-81,-9,0
4108,12.908825,77.562178,816,-81,-9,0
4109,12.908823,77.562168,816,-81,-9,0
4110,12.908823,77.562168,816,-81,-9,0
4111,12.908827,77.562152,816,-81,-9,0
4112,12.908827,77.562152,816,-81,-9,0
4113,12.908832,77.56214,816,-81,-9,0
4114,12.908837,77.562132,816,-81,-9,0
4115,12.908837,77.562132,816,-81,-9,0
4116,12.908847,77.562115,817,-81,-9,0
4117,12.908847,77.562115,817,-81,-9,0
4118,12.908852,77.562103,817,-81,-9,0
4119,12.908858,77.562095,817,-81,-9,0
4120,12.908858,77.562095,817,-81,-9,0
4121,12.908865,77.562085,817,-81,-9,0
4122,12.908877,77.562077,818,-81,-9,0
4123,12.908877,77.562077,818,-81,-9,0
4124,12.908887,77.562065,818,-81,-9,0
4125,12.908898,77.562053,819,-81,-9,0
4126,12.908898,77.562053,819,-81,-9,0
4127,12.908898,77.562053,819,-81,-9,0
4128,12.908907,77.562043,819,-81,-9,0
4129,12.908915,77.562028,819,-81,-9,0
4130,12.908923,77.562015,819,-81,-9,0
4131,12.90893,77.562005,819,-81,-9,0
4132,12.90894,77.561997,819,-81,-9,0
4133,12.908945,77.561983,819,-81,-9,0
4134,12.90895,77.56197,818,-81,-9,0
4135,12.908957,77.56196,818,-81,-9,0
4136,12.908958,77.56195,818,-81,-9,0
4137,12.908963,77.56194,818,-81,-9,0
4138,12.90897,77.56193,818,-81,-9,0
4139,12.908977,77.56192,819,-81,-9,0
4140,12.908982,77.561912,819,-81,-9,0
4141,12.908987,77.561903,819,-81,-9,0
4142,12.908987,77.561903,819,-81,-9,0
4143,12.908987,77.561903,819,-81,-9,0
4144,12.908992,77.561893,818,-81,-9,0
4145,12.908998,77.561883,818,-81,-9,0
4146,12.908998,77.561883,818,-81,-9,0
4147,12.909007,77.561872,818,-81,-9,0
4148,12.909013,77.561858,818,-81,-9,0
4149,12.909013,77.561858,818,-81,-9,0
4150,12.909023,77.561847,818,-81,-9,0
4151,12.909038,77.561833,818,-81,-9,0
4152,12.909038,77.561833,818,-81,-9,0
4153,12.909052,77.561825,819,-81,-9,0
4154,12.90906,77.561812,819,-81,-9,0
4155,12.90906,77.561812,819,-81,-9,0
4156,12.909068,77.5618,819,-81,-9,0
4157,12.909075,77.561787,819,-81,-9,0
4158,12.909075,77.561787,819,-81,-9,0
4159,12.909082,77.561768,820,-81,-9,0
4160,12.909082,77.561768,820,-81,-9,0
4161,12.909087,77.56176,820,-81,-9,0
4162,12.909087,77.56176,820,-81,-9,0
4163,12.909092,77.561752,820,-81,-9,0
4164,12.909097,77.561743,821,-81,-9,0
4165,12.909097,77.561743,821,-81,-9,0
4166,12.9091,77.561733,821,-81,-9,0
4167,12.909103,77.561723,821,-81,-9,0
4168,12.909103,77.561723,821,-81,-9,0
4169,12.909103,77.561708,821,-81,-9,0
4170,12.909103,77.561693,821,-81,-9,0
4171,12.909103,77.561693,821,-81,-9,0
4172,12.909107,77.561682,821,-81,-9,0
4173,12.909113,77.561668,821,-81,-9,0
4174,12.909113,77.561668,821,-81,-9,0
4175,12.909118,77.561658,821,-81,-9,0
4176,12.909125,77.561643,821,-81,-9,0
4177,12.909125,77.561643,821,-81,-9,0
4178,12.909132,77.561632,820,-81,-9,0
4179,12.909142,77.56162,820,-81,-9,0
4180,12.909142,77.56162,820,-81,-9,0
4181,12.909142,77.56162,820,-81,-9,0
4182,12.90915,77.561608,819,-81,-9,0
4183,12.909153,77.561593,819,-81,-9,0
4184,12.909153,77.561577,819,-81,-9,0
4185,12.90916,77.561563,818,-81,-9,0
4186,12.909167,77.561553,817,-81,-9,0
4187,12.909163,77.56154,817,-81,-9,0
4188,12.909162,77.561528,817,-81,-9,0
4189,12.909163,77.561517,817,-81,-9,0
4190,12.909168,77.561508,817,-81,-9,0
4191,12.909173,77.561493,817,-81,-9,0
4192,12.909177,77.561482,817,-81,-9,0
4193,12.90918,77.561472,817,-81,-9,0
4194,12.909185,77.561462,817,-81,-9,0
4195,12.90919,77.561452,817,-81,-9,0
4196,12.909202,77.56144,817,-81,-9,0
4197,12.909202,77.56144,817,-81,-9,0
4198,12.909202,77.56144,817,-81,-9,0
4199,12.90921,77.561427,817,-81,-9,0
4200,12.909223,77.561418,816,-81,-9,0
4201,12.909223,77.561418,816,-81,-9,0
4202,12.90923,77.561405,816,-81,-9,0
4203,12.90924,77.561392,815,-81,-9,0
4204,12.90924,77.561392,815,-81,-9,0
4205,12.909248,77.561382,815,-81,-9,0
4206,12.909257,77.561373,815,-81,-9,0
4207,12.909257,77.561373,815,-81,-9,0
4208,12.909265,77.561355,814,-81,-9,0
4209,12.909265,77.561355,814,-81,-9,0
4210,12.909272,77.561347,813,-81,-9,0
4211,12.909273,77.561337,813,-81,-9,0
4212,12.909273,77.561337,813,-81,-9,0
4213,12.909277,77.561327,813,-81,-9,0
4214,12.909283,77.561318,813,-81,-9,0
4215,12.909283,77.561318,813,-81,-9,0
4216,12.909288,77.56131,813,-81,-9,0
4217,12.909288,77.56131,813,-81,-9,0
4218,12.909293,77.561298,813,-81,-9,0
4219,12.909295,77.561287,812,-81,-9,0
4220,12.909295,77.561287,812,-81,-9,0
4221,12.909295,77.561277,812,-81,-9,0
4222,12.909298,77.561265,812,-81,-9,0
4223,12.909298,77.561265,812,-81,-9,0
4224,12.909303,77.561257,812,-81,-9,0
4225,12.909312,77.561243,812,-81,-9,0
4226,12.909312,77.561243,812,-81,-9,0
4227,12.909322,77.561232,812,-81,-9,0
4228,12.909332,77.561222,812,-81,-9,0
4229,12.909332,77.561222,812,-81,-9,0
4230,12.909342,77.561208,812,-81,-9,0
4231,12.909353,77.561193,812,-81,-9,0
4232,12.909353,77.561193,812,-81,-9,0
4233,12.909363,77.561177,812,-81,-9,0
4234,12.90937,77.561163,812,-81,-9,0
4235,12.90937,77.561163,812,-81,-9,0
4236,12.90937,77.561163,812,-81,-9,0
4237,12.909375,77.561153,812,-81,-9,0
4238,12.909382,77.561145,812,-81,-9,0
4239,12.909387,77.561127,812,-81,-9,0
4240,12.909388,77.561117,812,-81,-9,0
4241,12.909388,77.561105,812,-81,-9,0
4242,12.909397,77.561087,812,-81,-9,0
4243,12.909403,77.561072,812,-81,-9,0
4244,12.909412,77.561055,812,-81,-9,0
4245,12.909422,77.561042,812,-81,-9,0
4246,12.909428,77.561028,812,-81,-9,0
4247,12.909435,77.56102,811,-81,-9,0
4248,12.909443,77.561008,811,-81,-9,0
4249,12.909443,77.561008,811,-81,-9,0
4250,12.909443,77.561008,811,-81,-9,0
4251,12.909448,77.561,811,-81,-9,0
4252,12.909453,77.56099,812,-81,-9,0
4253,12.909453,77.56099,812,-81,-9,0
4254,12.909452,77.560973,812,-81,-9,0
4255,12.909452,77.560973,812,-81,-9,0
4256,12.909458,77.560953,812,-81,-9,0
4257,12.909458,77.560953,812,-81,-9,0
4258,12.909463,77.560938,812,-81,-9,0
4259,12.909468,77.560923,812,-81,-9,0
4260,12.909468,77.560923,812,-81,-9,0
4261,12.909478,77.56091,812,-81,-9,0
4262,12.909483,77.560892,811,-81,-9,0
4263,12.909483,77.560892,811,-81,-9,0
4264,12.909493,77.56088,810,-81,-9,0
4265,12.909502,77.560867,810,-81,-9,0
4266,12.909502,77.560867,810,-81,-9,0
4267,12.909502,77.560867,810,-81,-9,0
4268,12.909512,77.560843,810,-81,-9,0
4269,12.909518,77.56083,810,-81,-9,0
4270,12.909518,77.56083,810,-81,-9,0
4271,12.909523,77.560817,810,-81,-9,0
4272,12.909532,77.560803,809,-81,-9,0
4273,12.909532,77.560803,809,-81,-9,0
4274,12.909538,77.560795,809,-81,-9,0
4275,12.909545,77.560787,809,-81,-9,0
4276,12.909545,77.560787,809,-81,-9,0
4277,12.909552,77.56077,809,-81,-9,0
4278,12.909552,77.56077,809,-81,-9,0
4279,12.909555,77.56076,809,-81,-9,0
4280,12.90956,77.560752,809,-81,-9,0
4281,12.90956,77.560752,809,-81,-9,0
4282,12.909563,77.560742,809,-81,-9,0
4283,12.909567,77.560732,809,-81,-9,0
4284,12.909567,77.560732,809,-81,-9,0
4285,12.909567,77.560732,809,-81,-9,0
4286,12.909568,77.56072,809,-81,-9,0
4287,12.909572,77.560705,810,-81,-9,0
4288,12.909573,77.560695,810,-81,-9,0
4289,12.909573,77.56068,810,-81,-9,0
4290,12.90958,77.560672,811,-81,-9,0
4291,12.909582,77.560662,811,-81,-9,0
4292,12.909583,77.560648,812,-81,-9,0
4293,12.90958,77.560632,812,-81,-9,0
4294,12.90958,77.560618,811,-81,-9,0
4295,12.909582,77.560607,811,-81,-9,0
4296,12.909597,77.560602,811,-81,-9,0
4297,12.909613,77.560592,810,-81,-9,0
4298,12.909625,77.560588,811,-81,-9,0
4299,12.909635,77.560582,811,-81,-9,0
4300,12.909635,77.560582,811,-81,-9,0
4301,12.909635,77.560582,811,-81,-9,0
4302,12.909643,77.56057,811,-81,-9,0
4303,12.909648,77.560562,813,-81,-9,0
4304,12.909648,77.560562,813,-81,-9,0
4305,12.909667,77.560547,812,-81,-9,0
4306,12.909667,77.560547,812,-81,-9,0
4307,12.909678,77.56054,813,-81,-9,0
4308,12.909688,77.56053,813,-81,-9,0
4309,12.909688,77.56053,813,-81,-9,0
